Date,Ticker,Open,High,Low,Close,Volume
2020-10-04,Others Index,1011.61,1026.74,1011.61,1022.76,301225000
2020-10-04,Non Life Insurance,8084.49,8140.11,8063.29,8068.11,442774000
2020-10-04,Trading Index,1075.28,1075.54,1065.44,1073.1,1742060
2020-10-04,Mutual Fund,10.81,10.81,10.44,10.46,7150760
2020-10-04,Manufacturing And Processing,3043.6,3197.09,3043.6,3184.47,384992000
2020-10-04,Development Bank Index,1961.73,1984.17,1956.19,1970.38,341178000
2020-10-04,HydroPower Index,1298.29,1298.29,1262.43,1277.12,481139000
2020-10-04,Life Insurance,9702.82,9754.56,9668.33,9684.16,186990000
2020-10-04,Banking SubIndex,1267.29,1279.89,1267.29,1274.04,1070350000
2020-10-04,Nepse Index,1577.77,1588.05,1577.77,1585.75,3178853719
2020-10-04,Finance Index,791.61,797.07,781.06,786.73,235852000
2020-10-04,Hotels And Tourism,1749.56,1786.35,1749.56,1761.03,20139400
2020-10-05,Microfinance Index,2561.07,2562.74,2546.19,2550.08,123382000
2020-10-05,Trading Index,1065.69,1065.69,1055.92,1055.92,1042280
2020-10-05,Others Index,1024.25,1036.59,1023.65,1024.02,211589000
2020-10-05,Non Life Insurance,8048.46,8079.98,7945.47,7952.93,277561000
2020-10-05,Mutual Fund,10.44,10.6,10.44,10.55,6450320
2020-10-05,Manufacturing And Processing,3220.99,3220.99,3131.15,3131.15,169247000
2020-10-05,Life Insurance,9689.28,9698.92,9602.82,9602.82,140187000
2020-10-05,Hotels And Tourism,1762.72,1779.61,1747.01,1765.18,18527500
2020-10-05,Finance Index,793.18,793.18,780.68,782.42,172368000
2020-10-05,Development Bank Index,1980.94,1996.27,1958.95,1994.87,387832000
2020-10-05,Banking SubIndex,1274.99,1283.33,1269.16,1270.15,734956000
2020-10-05,Nepse Index,1587.31,1594.89,1580.65,1582.12,2578607088
2020-10-05,HydroPower Index,1278.19,1310.86,1272.64,1304.5,674667000
2020-10-06,Trading Index,1058.63,1064.07,1052.2,1064.07,1736310
2020-10-06,Others Index,1027.59,1030.73,1022.14,1026.1,149660000
2020-10-06,Non Life Insurance,7976.27,8004.28,7880.11,7895.9,252596000
2020-10-06,Mutual Fund,10.54,10.54,10.43,10.53,3577640
2020-10-06,Microfinance Index,2555.79,2560.46,2535.06,2540.79,113788000
2020-10-06,Manufacturing And Processing,3165.61,3165.61,3118.98,3135.91,79922000
2020-10-06,Life Insurance,9607.94,9629.74,9566.05,9577.02,119067000
2020-10-06,Hotels And Tourism,1758.8,1776.47,1757.35,1765.03,9538220
2020-10-06,Finance Index,777.83,789.7,777.83,788.45,179098000
2020-10-06,Development Bank Index,1987.55,2017.86,1984,2001.95,342563000
2020-10-06,Banking SubIndex,1276.55,1276.55,1265.87,1269.69,577703000
2020-10-06,Nepse Index,1588.01,1588.01,1581.75,1586.29,2510585332
2020-10-06,HydroPower Index,1310.76,1371.33,1305.77,1371.33,1037790000
2020-10-07,Trading Index,1066.86,1073.46,1054.98,1070.97,2388590
2020-10-07,Others Index,1038.83,1038.83,1022.47,1030.8,221746000
2020-10-07,Non Life Insurance,7895.9,7971.99,7870.81,7971.99,282363000
2020-10-07,Mutual Fund,10.53,10.58,10.47,10.58,4015360
2020-10-07,Microfinance Index,2540.31,2545.94,2527.23,2540.59,134620000
2020-10-07,Manufacturing And Processing,3132.34,3173.26,3109.12,3134.89,149017000
2020-10-07,Life Insurance,9518.78,9654.34,9518.78,9594.69,148146000
2020-10-07,HydroPower Index,1385.36,1458.81,1382.41,1447.25,1328850000
2020-10-07,Hotels And Tourism,1765.03,1828.47,1745.91,1817.7,18514300
2020-10-07,Finance Index,796.3,815.67,787.12,811.6,187310000
2020-10-07,Development Bank Index,2001.95,2084.32,1999.88,2079.94,458166000
2020-10-07,Banking SubIndex,1276.29,1276.29,1266.87,1275.22,796786000
2020-10-07,Nepse Index,1593.04,1602.14,1587.59,1600.97,3358506296
2020-10-08,Others Index,1028.58,1040.69,1022.88,1025.22,145747000
2020-10-08,Non Life Insurance,7988.2,8003.64,7893.36,7897.68,310764000
2020-10-08,Mutual Fund,10.58,10.61,10.5,10.6,4802390
2020-10-08,Microfinance Index,2540.51,2547.15,2531.14,2541.44,130683000
2020-10-08,Manufacturing And Processing,3138.51,3175.21,3113.8,3121.53,118866000
2020-10-08,Life Insurance,9804.35,9804.35,9554.45,9570.53,152134000
2020-10-08,Trading Index,1068.69,1068.69,1068.1,1068.6,152950
2020-10-08,Hotels And Tourism,1830.45,1837.67,1772.24,1786.66,16247400
2020-10-08,Finance Index,810.22,849.36,810.22,843.31,292307000
2020-10-08,Development Bank Index,2087.32,2121.26,2055.46,2058.95,401752000
2020-10-08,Banking SubIndex,1280.58,1286.26,1264.71,1266.51,734394000
2020-10-08,Nepse Index,1607.52,1614.04,1586.96,1589.63,2862712521
2020-10-08,HydroPower Index,1452.07,1483.54,1394.93,1402.69,904940000
2020-10-11,Others Index,1035.85,1036.06,1014.16,1015.93,124567000
2020-10-11,Non Life Insurance,7892.61,7902.38,7811.31,7811.31,291028000
2020-10-11,Mutual Fund,10.59,10.61,10.5,10.5,6338440
2020-10-11,Microfinance Index,2541.66,2543.83,2518.92,2532.51,121494000
2020-10-11,Manufacturing And Processing,3108.84,3133.85,3073.05,3073.05,62062300
2020-10-11,Life Insurance,9565.4,9687.5,9548.48,9559.81,178580000
2020-10-11,Trading Index,1068.6,1068.6,1048.91,1048.91,2214960
2020-10-11,Hotels And Tourism,1786.66,1787.22,1743.19,1748.43,6936140
2020-10-11,Finance Index,853.33,868.08,840.49,860.82,309554000
2020-10-11,Development Bank Index,2071.4,2075.75,2030.34,2039.02,348508000
2020-10-11,Banking SubIndex,1267.81,1269.36,1254.14,1256.01,523272000
2020-10-11,Nepse Index,1594.01,1594.36,1574.62,1576.27,2395432599
2020-10-11,HydroPower Index,1415.15,1415.15,1363.94,1374.93,784365000
2020-10-12,Trading Index,1051.36,1053.72,1049.76,1051.08,505628
2020-10-12,Others Index,1014.69,1020.08,1012.48,1014.1,101515000
2020-10-12,Non Life Insurance,7811.31,7859.82,7769.57,7799.11,220093000
2020-10-12,Mutual Fund,10.48,10.51,10.38,10.47,2274080
2020-10-12,Microfinance Index,2540.36,2541.08,2525.13,2536.44,115929000
2020-10-12,Manufacturing And Processing,3083.93,3093,3056.73,3057.54,48732300
2020-10-12,Life Insurance,9594.67,9594.67,9501.95,9531.44,126609000
2020-10-12,Hotels And Tourism,1744.17,1761.45,1724.49,1755.37,7057640
2020-10-12,Finance Index,869.8,869.8,844.69,849.15,178001000
2020-10-12,Development Bank Index,2065.1,2135.73,2014.45,2118.14,567330000
2020-10-12,Banking SubIndex,1259.02,1259.27,1247.43,1258.4,445088000
2020-10-12,Nepse Index,1580.14,1580.8,1566.7,1578.01,1949060194
2020-10-12,HydroPower Index,1385.07,1385.07,1347.67,1367.82,444558000
2020-10-13,Microfinance Index,2535.4,2537.56,2522.49,2522.81,92179400
2020-10-13,Trading Index,1035.5,1052.57,1035.24,1052.57,696170
2020-10-13,Others Index,1014.1,1017.33,1011.47,1012.59,116650000
2020-10-13,Non Life Insurance,7883.85,7910.24,7745.04,7750.7,197585000
2020-10-13,Mutual Fund,10.47,10.56,10.45,10.52,3446440
2020-10-13,Manufacturing And Processing,3079.3,3083.12,3049.5,3068.37,48125300
2020-10-13,Nepse Index,1583.29,1584.28,1567.23,1568.59,1819638977
2020-10-13,HydroPower Index,1387.41,1387.41,1336.21,1339.97,477508000
2020-10-13,Banking SubIndex,1261.44,1264.25,1249.47,1250.7,376016000
2020-10-13,Development Bank Index,2140.36,2167.28,2103.34,2109.58,466552000
2020-10-13,Life Insurance,9541.52,9556.43,9479.53,9492.5,92425300
2020-10-13,Hotels And Tourism,1771.58,1785.85,1744.18,1745.31,7331940
2020-10-13,Finance Index,854.22,855.95,827.39,832.85,184695000
2020-10-14,Trading Index,1055.35,1055.35,1047.25,1048.84,577460
2020-10-14,Others Index,1012.22,1014.29,1003.91,1006.69,92644100
2020-10-14,Non Life Insurance,7747.55,7755.87,7712.02,7728.62,222192000
2020-10-14,Mutual Fund,10.52,10.52,10.41,10.45,3213620
2020-10-14,Manufacturing And Processing,3086.51,3086.51,3044.22,3046.04,39874200
2020-10-14,Life Insurance,9476.28,9537.04,9454.32,9459,115500000
2020-10-14,Microfinance Index,2521.65,2523.91,2510.13,2517.49,80920500
2020-10-14,Hotels And Tourism,1726.19,1752.39,1724.49,1747.69,3009350
2020-10-14,Finance Index,844.98,844.98,819.88,821.95,121706000
2020-10-14,Development Bank Index,2120.02,2126.84,2066.37,2067.67,297530000
2020-10-14,Banking SubIndex,1254.79,1256.08,1245.92,1247.12,435717000
2020-10-14,Nepse Index,1572.35,1573.08,1560.45,1561.17,1496387992
2020-10-14,HydroPower Index,1351.28,1351.28,1318.92,1323.97,325439000
2020-10-15,Microfinance Index,2510.58,2536.45,2507.53,2515.89,74038300
2020-10-15,Trading Index,1051.63,1060.6,1043.44,1052.03,4903090
2020-10-15,Others Index,1006.69,1020.88,1006.69,1013.24,116299000
2020-10-15,Non Life Insurance,7728.62,7833.42,7699.84,7704.19,227428000
2020-10-15,Mutual Fund,10.45,10.52,10.42,10.46,5026100
2020-10-15,Manufacturing And Processing,3094.95,3123.21,3016.48,3016.48,88086600
2020-10-15,Banking SubIndex,1247.03,1258.87,1247.03,1249.02,387503000
2020-10-15,HydroPower Index,1326.66,1356.94,1324.23,1331.08,274003000
2020-10-15,Hotels And Tourism,1748.54,1756.77,1721.65,1731.84,6955250
2020-10-15,Finance Index,820.72,832.41,820.72,821.63,135145000
2020-10-15,Development Bank Index,2080.93,2100.52,2052.92,2056.57,194297000
2020-10-15,Nepse Index,1564.69,1579.55,1560.69,1562.46,1425890738
2020-10-15,Life Insurance,9621.48,9668.62,9436.4,9442.2,122405000
2020-10-18,Microfinance Index,2515.73,2515.89,2498.4,2504.66,57083800
2020-10-18,Trading Index,1052.03,1065.23,1052.03,1065.23,1862650
2020-10-18,Others Index,1012.98,1019.41,1008.28,1011.7,98092100
2020-10-18,Non Life Insurance,7698.17,7740.56,7679.41,7735.77,134735000
2020-10-18,Mutual Fund,10.46,10.5,10.42,10.42,2564930
2020-10-18,Manufacturing And Processing,3016.58,3043.79,3000.14,3002.07,25828200
2020-10-18,Banking SubIndex,1254.49,1257.09,1242.54,1243,297260000
2020-10-18,HydroPower Index,1335.15,1335.55,1307.21,1326.01,185069000
2020-10-18,Hotels And Tourism,1719.09,1743.78,1693.6,1730.02,3036320
2020-10-18,Finance Index,826.2,829.08,810.18,820.03,136990000
2020-10-18,Development Bank Index,2056.57,2060.45,2025.64,2027.38,151798000
2020-10-18,Nepse Index,1565.9,1567.89,1554.14,1556.8,1252748181
2020-10-18,Life Insurance,9454.49,9454.49,9391.58,9423.21,68615800
2020-10-19,Trading Index,1065.23,1066.07,1056.83,1063.54,1235610
2020-10-19,Others Index,1011.7,1022.16,1010.92,1019.3,83305000
2020-10-19,Non Life Insurance,7732.9,7835.29,7732.9,7835.29,135918000
2020-10-19,Mutual Fund,10.41,10.51,10.39,10.46,1238560
2020-10-19,Microfinance Index,2505.23,2520.67,2504.25,2515.3,51316000
2020-10-19,Manufacturing And Processing,3009.7,3032.14,2998.81,3009.24,20329700
2020-10-19,Life Insurance,9421.16,9508.08,9418.09,9473.81,66685600
2020-10-19,Hotels And Tourism,1728.89,1757.2,1717.84,1744.18,2269590
2020-10-19,Finance Index,821.36,836.29,814.38,836.29,109383000
2020-10-19,Development Bank Index,2042.66,2057.81,2032.74,2057.81,129423000
2020-10-19,Banking SubIndex,1241.64,1250.67,1240.1,1250.67,269487000
2020-10-19,Nepse Index,1556.85,1570.38,1555.46,1570.38,954656107
2020-10-19,HydroPower Index,1326.3,1369.87,1321.93,1369.87,240450000
2020-10-20,Microfinance Index,2516.56,2531.74,2515.13,2531.74,65327000
2020-10-20,Others Index,1034.94,1034.94,1022.11,1030.7,126453000
2020-10-20,Trading Index,1066.24,1087.08,1062.01,1066.49,4324760
2020-10-20,Non Life Insurance,7835.29,7907.08,7834.96,7891.05,133406000
2020-10-20,Mutual Fund,10.47,10.57,10.47,10.57,3217860
2020-10-20,Manufacturing And Processing,3076.35,3076.35,3023.75,3034.6,26970900
2020-10-20,Banking SubIndex,1253.15,1259.18,1252.29,1258.41,270452000
2020-10-20,HydroPower Index,1373.49,1400.51,1370.17,1397.6,452083000
2020-10-20,Nepse Index,1576.62,1583.6,1573.06,1583.6,1271829990
2020-10-20,Development Bank Index,2061.61,2080,2059.42,2080,143860000
2020-10-20,Life Insurance,9487.54,9551.92,9472.93,9551.92,72198000
2020-10-20,Hotels And Tourism,1763.3,1769.27,1742.61,1763.45,6291070
2020-10-20,Finance Index,832.17,845.28,832.17,844.89,120171000
2020-10-21,Trading Index,1059.89,1090.94,1059.89,1089.89,2840110
2020-10-21,Others Index,1031,1036.47,1027.3,1033.75,99841100
2020-10-21,Non Life Insurance,7927.92,8005.62,7927.7,7955.32,161209000
2020-10-21,Mutual Fund,10.61,10.67,10.51,10.67,3007660
2020-10-21,Manufacturing And Processing,3030.97,3047,3028.27,3028.27,18390900
2020-10-21,Microfinance Index,2532.58,2536.99,2531.44,2535.15,64384100
2020-10-21,Hotels And Tourism,1768.57,1770.26,1742.35,1748.42,2408700
2020-10-21,Finance Index,846.63,852.11,841.48,844.29,143379000
2020-10-21,Development Bank Index,2077.93,2097.21,2076.99,2090.03,164328000
2020-10-21,Banking SubIndex,1266.98,1279.95,1266.98,1279.95,793400000
2020-10-21,Nepse Index,1591.04,1597.71,1588.78,1597.71,1633246148
2020-10-21,HydroPower Index,1422.22,1422.22,1378.17,1385.75,298785000
2020-10-21,Life Insurance,9551.92,9616.66,9551.92,9609.86,87930300
2020-10-22,Manufacturing And Processing,3028.27,3057.75,3025.98,3057.75,42071000
2020-10-22,Trading Index,1101.77,1101.77,1090.94,1099.22,3033020
2020-10-22,Others Index,1037.43,1040.16,1028.22,1039.02,111769000
2020-10-22,Non Life Insurance,7969.21,8000.69,7959.35,7993.84,228264000
2020-10-22,Mutual Fund,10.59,10.64,10.58,10.61,2180820
2020-10-22,Microfinance Index,2538.27,2539.1,2532.44,2535.96,74568500
2020-10-22,HydroPower Index,1425.01,1425.01,1367.36,1379.32,311518000
2020-10-22,Hotels And Tourism,1742.44,1769.95,1732.96,1734.38,12165600
2020-10-22,Finance Index,846.31,859.89,845.11,849.67,194153000
2020-10-22,Development Bank Index,2102.03,2107.22,2090.46,2091.74,193729000
2020-10-22,Banking SubIndex,1291.93,1294.13,1281.07,1292.05,1038390000
2020-10-22,Nepse Index,1609.11,1609.52,1596.22,1606.25,1994543919
2020-10-22,Life Insurance,9609.86,9639.36,9565.22,9599.77,105665000
2020-10-28,Trading Index,1104.77,1106.96,1089.81,1090.4,309132
2020-10-28,Others Index,1038.73,1053.59,1036.26,1053.59,121667000
2020-10-28,Non Life Insurance,8009.33,8040.91,7966.68,8040.91,238436000
2020-10-28,Mutual Fund,10.59,10.75,10.57,10.73,6856310
2020-10-28,Microfinance Index,2535.74,2561.15,2535.38,2561.15,86322500
2020-10-28,Manufacturing And Processing,3068.63,3080.44,3048.96,3078.63,54158800
2020-10-28,HydroPower Index,1381.01,1385.5,1366.53,1383.18,218354000
2020-10-28,Hotels And Tourism,1734.38,1767.23,1730.26,1767.23,7403100
2020-10-28,Finance Index,854.54,863.05,850.43,863.05,342549000
2020-10-28,Development Bank Index,2093.64,2152.71,2093.64,2152.71,278316000
2020-10-28,Banking SubIndex,1303.28,1347.2,1302.47,1347.2,1760700000
2020-10-28,Nepse Index,1612.5,1647.45,1612.37,1647.45,2725994069
2020-10-28,Life Insurance,9544.12,9710.44,9539,9710.44,97151900
2020-10-29,Trading Index,1090.57,1109.27,1090.57,1105.35,4582330
2020-10-29,Others Index,1054.8,1066.26,1051.77,1059.42,165276000
2020-10-29,Non Life Insurance,8035.43,8131.72,8021.24,8080.8,249227000
2020-10-29,Mutual Fund,10.72,10.72,10.63,10.63,6493430
2020-10-29,Manufacturing And Processing,3051.42,3076.38,3026.02,3043.78,49857500
2020-10-29,Microfinance Index,2562.61,2578.1,2561.74,2573.88,175112000
2020-10-29,Life Insurance,9927.62,9927.62,9692.3,9719.31,99591500
2020-10-29,Hotels And Tourism,1773.6,1773.6,1740.92,1751.81,6166610
2020-10-29,Finance Index,873.84,874.83,856.24,860.43,359132000
2020-10-29,Development Bank Index,2160.49,2174.27,2127.69,2135.89,445053000
2020-10-29,Banking SubIndex,1363.52,1366.29,1335.67,1340.92,1655890000
2020-10-29,Nepse Index,1661.64,1663.41,1640.48,1645.67,3037694845
2020-10-29,HydroPower Index,1393.03,1394.17,1375.67,1389.93,307519000
2020-11-01,Trading Index,1108.3,1132.89,1108.3,1129.72,3543540
2020-11-01,Others Index,1061.1,1068.45,1054.43,1064.78,203353000
2020-11-01,Non Life Insurance,8079.75,8138.41,8054.66,8091.25,265563000
2020-11-01,Mutual Fund,10.62,10.63,10.57,10.63,4516320
2020-11-01,Microfinance Index,2575.21,2603.29,2568.34,2603.29,193264000
2020-11-01,Manufacturing And Processing,3049.5,3067.64,3024.46,3028.57,42084800
2020-11-01,HydroPower Index,1413.54,1416.58,1387.12,1409.24,753714000
2020-11-01,Hotels And Tourism,1770.93,1770.93,1729.57,1736.53,5180170
2020-11-01,Finance Index,864.17,865.36,854.23,858.25,196834000
2020-11-01,Development Bank Index,2135.89,2142.28,2117.48,2128.91,430909000
2020-11-01,Banking SubIndex,1351.29,1351.29,1323.19,1326.37,1228790000
2020-11-01,Nepse Index,1654.15,1654.15,1634.63,1640.95,2930939007
2020-11-01,Life Insurance,9753.92,9766.7,9700.59,9711.85,91600200
2020-11-02,Microfinance Index,2602.91,2666.7,2602.91,2665.59,502662000
2020-11-02,Trading Index,1130.06,1195.91,1130.06,1164.24,7203070
2020-11-02,Others Index,1069.29,1070.46,1060.55,1061.5,187359000
2020-11-02,Non Life Insurance,8085.38,8136.66,8085.38,8118.5,249105000
2020-11-02,Mutual Fund,10.63,10.67,10.62,10.64,2339660
2020-11-02,Manufacturing And Processing,3035.05,3051.71,3032.45,3032.45,26754200
2020-11-02,HydroPower Index,1412.04,1418.16,1403.06,1409.77,351490000
2020-11-02,Hotels And Tourism,1749.27,1762.02,1736.36,1745.86,7737750
2020-11-02,Finance Index,861.67,866.69,856.6,862.21,217685000
2020-11-02,Development Bank Index,2122.51,2140.17,2116.39,2128.61,631864000
2020-11-02,Banking SubIndex,1329.94,1331.53,1314.04,1314.75,846640000
2020-11-02,Nepse Index,1644.01,1646.9,1635.64,1637.63,2453954688
2020-11-02,Life Insurance,9711.85,9764.59,9687.32,9702.45,123184000
2020-11-03,Life Insurance,9694.54,9737.6,9677.56,9716.45,162480000
2020-11-03,Trading Index,1173.19,1220.15,1173.19,1220.15,9713260
2020-11-03,Others Index,1061.65,1081.17,1059.04,1076.3,224902000
2020-11-03,Non Life Insurance,8138.79,8321.02,8133.92,8295.36,325589000
2020-11-03,Mutual Fund,10.65,10.98,10.65,10.91,18951100
2020-11-03,Microfinance Index,2666.93,2708,2663.2,2672.42,412460000
2020-11-03,Manufacturing And Processing,3035.55,3048.26,3022.08,3038.4,41140900
2020-11-03,Hotels And Tourism,1764.98,1764.98,1734.66,1747.82,6688850
2020-11-03,Finance Index,863.18,870.04,862.32,867.6,148641000
2020-11-03,Development Bank Index,2128.61,2133.03,2111.79,2112.4,495021000
2020-11-03,Banking SubIndex,1311.42,1318.5,1308.41,1312.58,555793000
2020-11-03,Nepse Index,1636.2,1644.61,1635.15,1643.03,2237964572
2020-11-03,HydroPower Index,1412.04,1416.92,1403.14,1416.92,372740000
2020-11-04,Microfinance Index,2676.45,2682.53,2662.01,2668.75,187323000
2020-11-04,Mutual Fund,10.82,10.91,10.8,10.91,4915900
2020-11-04,Manufacturing And Processing,3038.5,3052.9,3035.73,3038.29,28751200
2020-11-04,Others Index,1078.37,1084.43,1077.11,1081.69,175034000
2020-11-04,Non Life Insurance,8295.36,8330.33,8192.84,8206.68,279648000
2020-11-04,Life Insurance,9717.48,9739.58,9676.76,9703.78,149284000
2020-11-04,Trading Index,1230.04,1248.1,1230.04,1245.46,15329900
2020-11-04,Hotels And Tourism,1728.7,1766.94,1727.85,1752.49,5775400
2020-11-04,Finance Index,867.6,873.44,862.74,864.72,113501000
2020-11-04,Development Bank Index,2112.4,2115.81,2096.88,2100.97,263447000
2020-11-04,Banking SubIndex,1315.01,1315.01,1308.04,1309.54,476578000
2020-11-04,Nepse Index,1645.53,1645.7,1638.69,1640.64,1757423745
2020-11-04,HydroPower Index,1427.45,1427.45,1405.94,1418.5,343792000
2020-11-05,Trading Index,1256.28,1260.76,1223.11,1226.44,13930300
2020-11-05,Others Index,1088.07,1089.4,1077.03,1081.02,220746000
2020-11-05,Non Life Insurance,8200.93,8239.28,8153.44,8190.49,284589000
2020-11-05,Mutual Fund,10.93,10.95,10.88,10.89,6301520
2020-11-05,Microfinance Index,2670.56,2673.89,2651.85,2655.41,204883000
2020-11-05,Manufacturing And Processing,3038.4,3052.1,3027.14,3034.08,124426000
2020-11-05,Life Insurance,9726.21,9726.21,9683.72,9705.13,173620000
2020-11-05,HydroPower Index,1420.71,1433.7,1414.25,1432.42,792361000
2020-11-05,Hotels And Tourism,1750.23,1757.35,1736.93,1757.35,11896000
2020-11-05,Finance Index,866.86,871.31,862.35,864.52,196243000
2020-11-05,Development Bank Index,2100.97,2121.43,2087.09,2106.03,365413000
2020-11-05,Banking SubIndex,1313.73,1313.73,1300.34,1301.64,966688000
2020-11-05,Nepse Index,1644.94,1645.08,1634.38,1636.17,2842469177
2020-11-08,Others Index,1085.25,1109.29,1079.71,1109.29,453596000
2020-11-08,Non Life Insurance,8190.49,8221.8,8153.26,8209.28,453373000
2020-11-08,Mutual Fund,10.91,11.07,10.91,11.05,9947470
2020-11-08,Microfinance Index,2657.47,2666.27,2647.07,2666.27,264559000
2020-11-08,Manufacturing And Processing,3042.43,3180.91,3042.43,3156.76,273733000
2020-11-08,Life Insurance,9811.14,9811.14,9686.55,9792.06,227020000
2020-11-08,Trading Index,1222.47,1331.89,1214.78,1331.63,27684200
2020-11-08,Hotels And Tourism,1751.38,1785.66,1737.1,1785.1,11144900
2020-11-08,Finance Index,866.51,870.73,862.19,868.8,226299000
2020-11-08,Development Bank Index,2108.1,2114.34,2090.5,2099.27,421400000
2020-11-08,Banking SubIndex,1309.03,1311.14,1298.82,1300.37,881242000
2020-11-08,Nepse Index,1643.29,1648.58,1637.8,1648.58,3526777261
2020-11-08,HydroPower Index,1434.83,1464.78,1431.69,1463.02,884989000
2020-11-09,Others Index,1116.29,1161.8,1114.34,1155.93,791378000
2020-11-09,Non Life Insurance,8225.5,8352.32,8222.89,8275.13,531174000
2020-11-09,Mutual Fund,11.04,11.04,10.95,11,10851200
2020-11-09,Microfinance Index,2670.02,2707.06,2668.46,2697.89,390153000
2020-11-09,Manufacturing And Processing,3203.33,3220.59,3170.84,3183.44,199318000
2020-11-09,Life Insurance,9807.06,9899.61,9774.87,9774.87,303377000
2020-11-09,Trading Index,1354.06,1436.3,1331.1,1390.43,10058700
2020-11-09,Hotels And Tourism,1804.21,1804.21,1752.38,1780.99,19291100
2020-11-09,Finance Index,871.84,874.76,865.08,869.71,274861000
2020-11-09,Development Bank Index,2102.57,2115.21,2081.37,2084.01,471373000
2020-11-09,Banking SubIndex,1295.14,1300.19,1288.05,1288.85,867826000
2020-11-09,Nepse Index,1648.75,1661.32,1648.75,1652.8,3699879726
2020-11-09,HydroPower Index,1467.06,1470.6,1442.5,1447.79,642465000
2020-11-10,Trading Index,1390.43,1502.45,1390.43,1499.92,14071800
2020-11-10,Others Index,1167.47,1204.5,1165.77,1204.5,624131000
2020-11-10,Non Life Insurance,8292.89,8435.52,8290.29,8435.52,1098380000
2020-11-10,Mutual Fund,11.01,11.01,10.89,10.98,3700890
2020-11-10,Microfinance Index,2707.34,2713.87,2695.42,2702.78,309517000
2020-11-10,Manufacturing And Processing,3190.6,3260.41,3188.79,3224.34,304102000
2020-11-10,Life Insurance,9808.43,10326.14,9798.29,10251.22,810607000
2020-11-10,Hotels And Tourism,1793.74,1881.17,1787.53,1868.42,44710300
2020-11-10,Finance Index,872.91,877.1,870.78,873.54,353158000
2020-11-10,Development Bank Index,2091.6,2108.71,2085.84,2092.08,582877000
2020-11-10,Banking SubIndex,1295.34,1300.42,1292.79,1295.97,756369000
2020-11-10,Nepse Index,1660.37,1678.79,1659.18,1678.79,4096190256
2020-11-10,HydroPower Index,1452.54,1452.82,1439.94,1447.11,522954000
2020-11-11,Trading Index,1526.05,1649.75,1526.05,1649.75,22135800
2020-11-11,Others Index,1210.06,1254.18,1207.12,1254.18,611473000
2020-11-11,Non Life Insurance,8466.14,8809.09,8466.14,8774.84,1065240000
2020-11-11,Mutual Fund,10.97,11.53,10.97,11.53,45940800
2020-11-11,Microfinance Index,2699.04,2709.92,2686.26,2709.92,382570000
2020-11-11,Manufacturing And Processing,3234.12,3424.55,3234.12,3424.55,344081000
2020-11-11,Life Insurance,10264.89,10387.3,10190.71,10258.26,475602000
2020-11-11,Hotels And Tourism,1871.24,1921.58,1840.82,1915.77,31899500
2020-11-11,Nepse Index,1681.82,1707.67,1681.82,1707.67,4099604742
2020-11-11,Banking SubIndex,1297.72,1311.18,1297.13,1310.84,887278000
2020-11-11,HydroPower Index,1448.53,1454.22,1443.49,1451.5,469262000
2020-11-11,Finance Index,879.03,881.49,868.29,870.68,361048000
2020-11-11,Development Bank Index,2100.21,2107.24,2088.75,2095,514830000
2020-11-12,Trading Index,1678.26,1814.46,1678.26,1814.46,35144300
2020-11-12,Others Index,1254.39,1294.17,1241.85,1282.57,726727000
2020-11-12,Non Life Insurance,8792.89,8955.41,8625.5,8814,836266000
2020-11-12,Mutual Fund,11.53,11.57,11.46,11.55,36914300
2020-11-12,Manufacturing And Processing,3473.52,3473.52,3393.69,3393.69,326433000
2020-11-12,Life Insurance,10323.74,10380.05,10218.8,10229.34,377819000
2020-11-12,Microfinance Index,2716.04,2717.26,2696.29,2708.2,310296000
2020-11-12,Hotels And Tourism,1918.59,1926.41,1866.19,1897.36,25954600
2020-11-12,Finance Index,870.68,878.3,867.02,867.03,511606000
2020-11-12,Development Bank Index,2095.6,2111.35,2085.37,2090.53,435932000
2020-11-12,Banking SubIndex,1316.19,1321.59,1313.08,1321.05,1100620000
2020-11-12,Nepse Index,1713.71,1722.32,1702.7,1718.49,4256475891
2020-11-12,HydroPower Index,1457.17,1460.87,1440.18,1445.06,493378000
2020-11-18,Manufacturing And Processing,3467.73,3640.21,3467.73,3629.14,324095000
2020-11-18,Trading Index,1901.31,1995.54,1901.31,1995.54,29475700
2020-11-18,Others Index,1265.31,1315.26,1257.65,1312.54,780350000
2020-11-18,Non Life Insurance,8807.58,9211.48,8788.6,9211.48,1341900000
2020-11-18,Mutual Fund,11.57,11.75,11.56,11.7,21902400
2020-11-18,Life Insurance,10304.08,10761.89,10304.08,10750.71,626722000
2020-11-18,Microfinance Index,2710.51,2722.8,2699.06,2722.8,274460000
2020-11-18,Hotels And Tourism,1830.36,1938.38,1830.36,1936.96,53625500
2020-11-18,Finance Index,870.12,880.89,867.65,875.47,387745000
2020-11-18,Development Bank Index,2096.91,2102.45,2066.53,2069.93,463386000
2020-11-18,Banking SubIndex,1316.14,1320.35,1307.72,1319.78,1184770000
2020-11-18,Nepse Index,1714.86,1741.81,1708.87,1741.81,4791041649
2020-11-18,HydroPower Index,1447.04,1447.04,1420.64,1426.44,446735000
2020-11-19,Trading Index,2092.77,2194.73,2092.77,2193.94,21542100
2020-11-19,Others Index,1313.1,1382.46,1313.1,1370.69,810345000
